subjID,exptPart,trialNumber,roleCurrent,marblesSampled,probabilityRed,drawnRed,reportedDrawn,compLie,compUnifLie,compDetect,callBS,playerTrialScore,oppTrialScore,playerTotalScore,oppTotalScore,waitTime,responseTime,catchQuestion,catchKey,catchResponse,catchResponseTime,pseudoRound,trialTime
sona-29975,trial,26,bullshitDetector,10,0.2,5,5,2,False,-1,False,5,5,126,84,6866.5521499458,1286,How many red marbles did you actually draw?,-1,-1,-1,False,9497
sona-29975,trial,27,bullshitter,10,0.2,4,4,-1,False,0.4735758848,True,4,1,130,85,2378.8317086877,8119,How many red marbles did you actually draw?,-1,-1,-1,False,14576
sona-29975,trial,28,bullshitDetector,10,0.2,0,4,-1,True,0.4735758848,False,6,4,136,89,5637.2800693957,2481,How many red marbles did you actually draw?,-1,-1,-1,False,14588
sona-29975,trial,29,bullshitter,10,0.2,1,1,-1,False,-0.1178209792,False,1,9,137,98,3033.5880338313,2200,How many red marbles did you actually draw?,-1,-1,-1,False,10611
sona-29975,trial,30,bullshitDetector,10,0.2,1,2,2,False,-1,True,5,-5,142,93,5805.3833577038,3939,How many red marbles did your opponent report drawing?,2,2,4244,False,16379
sona-29975,trial,31,bullshitter,10,0.2,1,1,-1,False,-0.1178209792,False,1,9,143,102,2760.9354614167,2351,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10315
sona-29975,trial,32,bullshitDetector,10,0.2,2,0,-1,True,-0.1178209792,True,5,-5,148,97,5222.3686754206,1388,How many red marbles did your opponent report drawing?,-1,-1,-1,False,7987
sona-29975,trial,33,bullshitter,10,0.2,0,0,-1,False,-0.3862564352,False,0,10,148,107,2990.7002587635,1899,How many red marbles did you actually draw?,0,0,2617,False,11594
sona-29975,trial,34,bullshitDetector,10,0.2,3,3,0,False,-1,False,7,3,155,110,6939.2550977201,1486,How many red marbles did you actually draw?,-1,-1,-1,False,9924
sona-29975,trial,35,bullshitter,10,0.2,5,5,-1,False,0.5,True,5,0,160,110,3099.4744375382,3987,How many red marbles did you actually draw?,-1,-1,-1,False,17625
sona-29975,trial,36,bullshitDetector,10,0.2,1,2,2,False,-1,False,8,2,168,112,5538.0084566129,13668,How many red marbles did you actually draw?,-1,-1,-1,False,20844
sona-29975,trial,37,bullshitter,10,0.2,2,2,-1,False,0.1841689088,False,2,8,170,120,3109.5458768778,3161,How many red marbles did you actually draw?,-1,-1,-1,False,9877
sona-29975,trial,38,bullshitDetector,10,0.2,3,3,2,False,-1,False,7,3,177,123,5977.2494576724,4381,How many red marbles did you actually draw?,-1,-1,-1,False,13898
sona-29975,trial,39,bullshitter,10,0.2,2,2,-1,False,0.1841689088,False,2,8,179,131,2156.7653062975,2360,How many red marbles did you actually draw?,-1,-1,-1,False,13556
sona-29975,trial,40,bullshitDetector,10,0.2,2,7,-1,False,0.1841689088,True,5,-5,184,126,6242.8187838795,4543,How many red marbles did you actually draw?,-1,-1,-1,True,14682
sona-29975,trial,41,bullshitter,10,0.2,2,2,-1,False,0.1841689088,False,2,8,186,134,2269.8660771978,2440,How many red marbles did you actually draw?,-1,-1,-1,False,19724
sona-29975,trial,42,bullshitDetector,10,0.2,0,2,2,False,-1,False,8,2,194,136,7114.5767261267,3950,How many red marbles did your opponent report drawing?,2,2,3979,False,16258
sona-29975,trial,43,bullshitter,10,0.2,5,6,-1,False,0.505505024,True,-5,5,189,141,2470.8659455691,3033,How many red marbles did your opponent report drawing?,-1,-1,-1,False,15957
sona-29975,trial,44,bullshitDetector,10,0.2,1,4,4,False,-1,False,6,4,195,145,6524.7119536261,2485,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10962
sona-29975,trial,45,bullshitter,10,0.2,2,2,-1,False,0.1841689088,False,2,8,197,153,2739.3646678016,5253,How many red marbles did your opponent report drawing?,-1,-1,-1,False,20000
sona-29975,trial,46,bullshitDetector,10,0.2,3,4,-1,False,0.1841689088,False,6,4,203,157,7316.2978107409,4152,How many red marbles did your opponent report drawing?,-1,-1,-1,True,14077
sona-29975,trial,47,bullshitter,10,0.2,2,1,-1,False,-0.1178209792,False,1,9,204,166,2443.4318715895,3675,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14050
sona-29975,trial,48,bullshitDetector,10,0.2,1,8,-1,False,-0.1178209792,True,5,-5,209,161,7474.0777222405,1509,How many red marbles did your opponent report drawing?,-1,-1,-1,True,11559
sona-29975,trial,49,bullshitter,10,0.2,0,0,-1,False,-0.3862564352,False,0,10,209,171,2064.481469766,2664,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11664
sona-29975,trial,50,bullshitDetector,10,0.2,1,1,1,False,-1,False,9,1,218,172,6331.0012555275,1324,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9261
sona-29975,trial,51,bullshitter,10,0.2,2,2,-1,False,0.1841689088,True,2,3,220,175,2181.8644278098,2817,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8964
sona-29975,trial,52,bullshitDetector,10,0.2,4,4,2,False,-1,False,6,4,226,179,5362.1791904367,1473,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8383
sona-29975,trial,53,bullshitter,10,0.2,1,1,-1,False,-0.1178209792,False,1,9,227,188,2239.9338539107,2513,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8916
sona-29975,trial,54,bullshitDetector,10,0.2,3,3,3,False,-1,False,7,3,234,191,5658.779040201,6001,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14378
sona-29975,trial,55,bullshitter,10,0.2,3,3,-1,False,0.3854955008,False,3,7,237,198,2251.86547524,2648,How many red marbles did your opponent report drawing?,-1,-1,-1,False,15965
sona-29975,trial,56,bullshitDetector,10,0.2,2,2,2,False,-1,False,8,2,245,200,6468.5625362084,6438,How many red marbles did your opponent report drawing?,2,2,4455,False,18619
sona-29975,trial,57,bullshitter,10,0.2,1,1,-1,False,-0.1178209792,False,1,9,246,209,2251.1132937024,2520,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10449
sona-29975,trial,58,bullshitDetector,10,0.2,1,3,3,False,-1,False,7,3,253,212,7303.8092830512,8204,How many red marbles did your opponent report drawing?,-1,-1,-1,False,16633
sona-29975,trial,59,bullshitter,10,0.2,3,7,-1,False,0.506291456,True,-5,5,248,217,2977.3264120359,7836,How many red marbles did your opponent report drawing?,-1,-1,-1,True,32456
sona-29975,trial,60,bullshitDetector,10,0.2,3,3,1,False,-1,False,7,3,255,220,5267.3061124012,1437,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8462
sona-29975,trial,61,bullshitter,10,0.2,6,9,-1,False,0.50636928,True,-5,5,250,225,2449.0663587167,3322,How many red marbles did you actually draw?,6,7,5687,True,19453
sona-29975,trial,62,bullshitDetector,10,0.2,2,2,1,False,-1,False,8,2,258,227,5603.7479080629,1573,How many red marbles did you actually draw?,-1,-1,-1,False,8621
sona-29975,trial,63,bullshitter,10,0.2,3,3,-1,False,0.3854955008,False,3,7,261,234,3013.1928110556,3210,How many red marbles did you actually draw?,-1,-1,-1,False,11917
sona-29975,trial,64,bullshitDetector,10,0.2,1,5,5,False,-1,False,5,5,266,239,5599.4962602402,4556,How many red marbles did you actually draw?,-1,-1,-1,False,12993
sona-29975,trial,65,bullshitter,10,0.2,2,2,-1,False,0.1841689088,False,2,8,268,247,2960.0367136126,2344,How many red marbles did you actually draw?,-1,-1,-1,False,9621
sona-29975,trial,66,bullshitDetector,10,0.2,1,1,0,False,-1,True,4,1,272,248,5288.6498283053,1174,How many red marbles did you actually draw?,-1,-1,-1,False,8148
sona-29975,trial,67,bullshitter,10,0.2,3,6,-1,False,0.505505024,True,-5,5,267,253,2085.2113617238,2977,How many red marbles did you actually draw?,-1,-1,-1,False,11387
sona-29975,trial,68,bullshitDetector,10,0.2,2,3,-1,True,0.505505024,False,7,3,274,256,5160.7307180116,2548,How many red marbles did you actually draw?,-1,-1,-1,False,9483
sona-29975,trial,69,bullshitter,10,0.2,2,5,-1,False,0.5,False,5,5,279,261,2277.0332889448,2704,How many red marbles did you actually draw?,-1,-1,-1,False,11778
sona-29975,trial,70,bullshitDetector,10,0.2,2,5,-1,False,0.5,False,5,5,284,266,5862.5474695233,1393,How many red marbles did you actually draw?,-1,-1,-1,True,8542
sona-29975,trial,71,bullshitter,10,0.2,3,7,-1,False,0.506291456,True,-5,5,279,271,2077.4421723637,3158,How many red marbles did you actually draw?,-1,-1,-1,False,10160
sona-29975,trial,72,bullshitDetector,10,0.2,1,1,0,False,-1,True,4,1,283,272,5822.3136939584,1436,How many red marbles did you actually draw?,-1,-1,-1,False,9159
sona-29975,trial,73,bullshitter,10,0.2,4,6,-1,False,0.505505024,False,6,4,289,276,2791.5568819762,3267,How many red marbles did you actually draw?,-1,-1,-1,False,14544
sona-29975,trial,74,bullshitDetector,10,0.2,5,3,-1,True,0.505505024,False,7,3,296,279,6595.7884573263,1606,How many red marbles did you actually draw?,-1,-1,-1,False,10055
sona-29975,trial,75,bullshitter,10,0.2,1,1,-1,False,-0.1178209792,False,1,9,297,288,3005.7836759932,2544,How many red marbles did you actually draw?,1,1,2673,False,11975
sona-29975,trial,76,bullshitDetector,10,0.2,2,1,-1,False,-0.1178209792,True,5,-5,302,283,6554.6452938562,4772,How many red marbles did you actually draw?,-1,-1,-1,True,12916
sona-29975,trial,77,bullshitter,10,0.2,3,4,-1,False,0.4735758848,True,-5,5,297,288,2922.7075009685,3419,How many red marbles did you actually draw?,-1,-1,-1,False,12719
sona-29975,trial,78,bullshitDetector,10,0.2,3,10,-1,False,0.4735758848,True,5,-5,302,283,6156.6284038214,8517,How many red marbles did you actually draw?,-1,-1,-1,True,16106
sona-29975,trial,79,bullshitter,10,0.2,2,3,-1,False,0.3854955008,False,3,7,305,290,2918.8024551941,3106,How many red marbles did you actually draw?,-1,-1,-1,False,14939
sona-29975,trial,80,bullshitDetector,10,0.2,3,3,3,False,-1,False,7,3,312,293,5390.4233480779,8204,How many red marbles did you actually draw?,-1,-1,-1,False,14955
sona-29975,trial,81,bullshitter,10,0.2,10,9,-1,False,0.50636928,True,-5,5,307,298,2142.3690363429,3137,How many red marbles did you actually draw?,-1,-1,-1,True,10205
sona-29975,trial,82,bullshitDetector,10,0.2,1,3,3,False,-1,False,7,3,314,301,5963.1980303229,1818,How many red marbles did your opponent report drawing?,3,3,5213,False,14222
sona-29975,trial,83,bullshitter,10,0.2,3,3,-1,False,0.3854955008,False,3,7,317,308,2246.6833965864,2954,How many red marbles did your opponent report drawing?,-1,-1,-1,False,17790
sona-29975,trial,84,bullshitDetector,10,0.2,1,2,2,False,-1,True,5,-5,322,303,7296.3877508753,12991,How many red marbles did your opponent report drawing?,-1,-1,-1,False,21566
sona-29975,trial,85,bullshitter,10,0.2,1,1,-1,False,-0.1178209792,False,1,9,323,312,3218.7212281104,2794,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10895
sona-29975,trial,86,bullshitDetector,10,0.2,1,2,-1,False,-0.1178209792,False,8,2,331,314,6374.3529348201,17429,How many red marbles did your opponent report drawing?,-1,-1,-1,True,27466
sona-29975,trial,87,bullshitter,10,0.2,4,5,-1,False,0.5,False,5,5,336,319,2603.6433124825,4005,How many red marbles did your opponent report drawing?,-1,-1,-1,True,10805
sona-29975,trial,88,bullshitDetector,10,0.2,2,3,3,False,-1,False,7,3,343,322,5182.3553799371,1987,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8408
sona-29975,trial,89,bullshitter,10,0.2,3,8,-1,False,0.506365184,False,8,2,351,324,2409.6600280649,4302,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10919
sona-29975,trial,90,bullshitDetector,10,0.2,3,10,-1,True,0.506365184,True,5,-5,356,319,6292.4113805335,1391,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9318
sona-29975,trial,91,bullshitter,10,0.2,1,1,-1,False,-0.1178209792,False,1,9,357,328,2498.513112735,2416,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9597
sona-29975,trial,92,bullshitDetector,10,0.2,5,5,3,False,-1,False,5,5,362,333,5347.2648092909,1454,How many red marbles did your opponent report drawing?,5,5,2679,False,10579
sona-29975,trial,93,bullshitter,10,0.2,2,2,-1,False,0.1841689088,False,2,8,364,341,2567.2467046075,2760,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10462
sona-29975,trial,94,bullshitDetector,10,0.2,1,2,2,False,-1,False,8,2,372,343,7359.3072504773,1678,How many red marbles did your opponent report drawing?,-1,-1,-1,False,16831
sona-29975,trial,95,bullshitter,10,0.2,8,8,-1,False,0.506365184,False,8,2,380,345,2206.1460008817,5093,How many red marbles did your opponent report drawing?,-1,-1,-1,True,12809
sona-29975,trial,96,bullshitDetector,10,0.2,2,2,1,False,-1,True,3,2,383,347,6394.3531880056,6253,How many red marbles did your opponent report drawing?,-1,-1,-1,False,16714
sona-29975,trial,97,bullshitter,10,0.2,2,2,-1,False,0.1841689088,False,2,8,385,355,3046.9063871942,2465,How many red marbles did your opponent report drawing?,-1,-1,-1,True,10100
sona-29975,trial,98,bullshitDetector,10,0.2,3,3,1,False,-1,False,7,3,392,358,7346.1693106813,1183,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10752
sona-29975,trial,99,bullshitter,10,0.2,2,2,-1,False,0.1841689088,False,2,8,394,366,2147.952889355,3466,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10388
sona-29975,trial,100,bullshitDetector,10,0.2,3,3,2,False,-1,False,7,3,401,369,5157.32821605,1700,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8173
sona-27711,practice,1,bullshitter,10,0.2,2,2,-1,False,0.1841689088,False,2,8,2,8,2069.8650110013,4733,How many red marbles did you actually draw?,2,2,5382,False,23330
sona-27711,practice,2,bullshitDetector,10,0.2,1,2,2,False,-1,False,8,2,10,10,5407.509472945,3563,How many red marbles did you actually draw?,-1,-1,-1,False,11416
sona-27711,practice,3,bullshitter,10,0.2,1,2,-1,False,0.1841689088,False,2,8,12,18,2880.8382544795,2990,How many red marbles did you actually draw?,-1,-1,-1,False,14284
sona-27711,practice,4,bullshitDetector,10,0.2,3,3,2,False,-1,False,7,3,19,21,5371.0085096816,2203,How many red marbles did your opponent report drawing?,3,3,4615,False,15877
sona-27711,trial,1,bullshitDetector,10,0.2,5,5,0,False,-1,True,0,5,0,5,6824.0355141973,3829,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12395
sona-27711,trial,2,bullshitter,10,0.2,3,3,-1,False,0.3854955008,False,3,7,3,12,2746.6059147284,4183,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13083
sona-27711,trial,3,bullshitDetector,10,0.2,3,2,-1,False,0.3854955008,True,5,-5,8,7,6231.4840485141,1996,How many red marbles did your opponent report drawing?,-1,-1,-1,True,10335
sona-27711,trial,4,bullshitter,10,0.2,3,2,-1,False,0.1841689088,False,2,8,10,15,2609.5773209711,2867,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11296
sona-27711,trial,5,bullshitDetector,10,0.2,2,2,0,False,-1,False,8,2,18,17,5266.6123351308,2799,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10836
sona-27711,trial,6,bullshitter,10,0.2,3,4,-1,False,0.4735758848,False,4,6,22,23,2203.3271788234,3555,How many red marbles did you actually draw?,3,3,5353,False,16646
sona-27711,trial,7,bullshitDetector,10,0.2,1,2,2,False,-1,False,8,2,30,25,7394.8588840515,1594,How many red marbles did you actually draw?,-1,-1,-1,False,12997
sona-27711,trial,8,bullshitter,10,0.2,1,1,-1,False,-0.1178209792,False,1,9,31,34,2515.5623915671,3237,How many red marbles did you actually draw?,-1,-1,-1,False,15459
sona-27711,trial,9,bullshitDetector,10,0.2,1,3,3,False,-1,False,7,3,38,37,5542.6204940387,19773,How many red marbles did you actually draw?,-1,-1,-1,False,27204
sona-27711,trial,10,bullshitter,10,0.2,1,1,-1,False,-0.1178209792,False,1,9,39,46,2505.5475960285,2523,How many red marbles did you actually draw?,-1,-1,-1,False,11529
sona-27711,trial,11,bullshitDetector,10,0.2,2,2,2,False,-1,False,8,2,47,48,5736.3971722453,4860,How many red marbles did you actually draw?,-1,-1,-1,False,16082
sona-27711,trial,12,bullshitter,10,0.2,9,9,-1,False,0.50636928,False,9,1,56,49,2229.116687156,4488,How many red marbles did you actually draw?,-1,-1,-1,True,25991
sona-27711,trial,13,bullshitDetector,10,0.2,3,3,-1,False,0.50636928,True,2,3,58,52,5352.7408431343,1998,How many red marbles did you actually draw?,-1,-1,-1,True,27908
sona-27711,trial,14,bullshitter,10,0.2,1,2,-1,False,0.1841689088,False,2,8,60,60,2357.1009379509,2920,How many red marbles did you actually draw?,-1,-1,-1,False,10067
sona-27711,trial,15,bullshitDetector,10,0.2,2,7,-1,False,0.1841689088,True,5,-5,65,55,5928.8412173086,1946,How many red marbles did you actually draw?,-1,-1,-1,True,10882
sona-27711,trial,16,bullshitter,10,0.2,1,3,-1,False,0.3854955008,True,-5,5,60,60,2740.8600394842,3034,How many red marbles did you actually draw?,1,1,4197,False,30987
sona-27711,trial,17,bullshitDetector,10,0.2,2,3,3,False,-1,False,7,3,67,63,5833.4043273296,7928,How many red marbles did you actually draw?,-1,-1,-1,False,15508
sona-27711,trial,18,bullshitter,10,0.2,1,1,-1,False,-0.1178209792,False,1,9,68,72,2445.3054935551,3126,How many red marbles did you actually draw?,-1,-1,-1,False,11019
sona-27711,trial,19,bullshitDetector,10,0.2,3,7,-1,True,-0.1178209792,False,3,7,71,79,5681.9287941468,2133,How many red marbles did you actually draw?,-1,-1,-1,False,12659
sona-27711,trial,20,bullshitter,10,0.2,1,2,-1,False,0.1841689088,False,2,8,73,87,2526.0667980104,3404,How many red marbles did you actually draw?,-1,-1,-1,False,13024
sona-27711,trial,21,bullshitDetector,10,0.2,1,3,3,False,-1,False,7,3,80,90,6349.8989521547,3226,How many red marbles did you actually draw?,-1,-1,-1,False,11235
sona-27711,trial,22,bullshitter,10,0.2,1,4,-1,False,0.4735758848,False,4,6,84,96,2159.3864106124,2807,How many red marbles did you actually draw?,-1,-1,-1,False,10436
sona-27711,trial,23,bullshitDetector,10,0.2,2,6,-1,False,0.4735758848,True,5,-5,89,91,5906.1710159348,2297,How many red marbles did you actually draw?,-1,-1,-1,True,9877
sona-27711,trial,24,bullshitter,10,0.2,2,2,-1,False,0.1841689088,False,2,8,91,99,2750.8489512226,3066,How many red marbles did you actually draw?,-1,-1,-1,True,11087
sona-27711,trial,25,bullshitDetector,10,0.2,2,3,3,False,-1,False,7,3,98,102,7348.2612175658,2822,How many red marbles did you actually draw?,-1,-1,-1,False,12796
sona-27711,trial,26,bullshitter,10,0.2,0,3,-1,False,0.3854955008,False,3,7,101,109,2297.3468159061,8834,How many red marbles did you actually draw?,0,0,3653,False,20163
sona-27711,trial,27,bullshitDetector,10,0.2,1,5,-1,False,0.3854955008,False,5,5,106,114,6121.4434610414,1168,How many red marbles did you actually draw?,-1,-1,-1,True,9129
sona-27711,trial,28,bullshitter,10,0.2,5,5,-1,False,0.5,False,5,5,111,119,2490.8708034976,2914,How many red marbles did you actually draw?,-1,-1,-1,True,10836
sona-27711,trial,29,bullshitDetector,10,0.2,1,3,-1,True,0.5,True,5,-5,116,114,5760.2242872033,2410,How many red marbles did you actually draw?,-1,-1,-1,False,9866
sona-27711,trial,30,bullshitter,10,0.2,1,0,-1,False,-0.3862564352,False,0,10,116,124,2874.6696496453,9578,How many red marbles did you actually draw?,-1,-1,-1,False,17416
sona-27711,trial,31,bullshitDetector,10,0.2,4,1,-1,False,-0.3862564352,False,9,1,125,125,5390.8871494976,3152,How many red marbles did you actually draw?,-1,-1,-1,True,12523
sona-27711,trial,32,bullshitter,10,0.2,0,2,-1,False,0.1841689088,False,2,8,127,133,3246.5226343738,3474,How many red marbles did you actually draw?,-1,-1,-1,True,45524
sona-27711,trial,33,bullshitDetector,10,0.2,1,1,0,False,-1,False,9,1,136,134,7136.3939129833,2043,How many red marbles did you actually draw?,-1,-1,-1,False,11082
sona-27711,trial,34,bullshitter,10,0.2,2,2,-1,False,0.1841689088,True,2,3,138,137,2682.4357008809,4983,How many red marbles did you actually draw?,-1,-1,-1,False,12641
sona-27711,trial,35,bullshitDetector,10,0.2,2,2,2,False,-1,True,3,2,141,139,5725.8905884871,1441,How many red marbles did your opponent report drawing?,2,2,6622,False,17200
sona-27711,trial,36,bullshitter,10,0.2,6,6,-1,False,0.505505024,True,6,-1,147,138,2581.8000916541,4160,How many red marbles did your opponent report drawing?,-1,-1,-1,True,12910
sona-27711,trial,37,bullshitDetector,10,0.2,3,4,-1,False,0.505505024,True,5,-5,152,133,5833.3628270658,5218,How many red marbles did your opponent report drawing?,-1,-1,-1,True,15041
sona-27711,trial,38,bullshitter,10,0.2,3,4,-1,False,0.4735758848,True,-5,5,147,138,2370.4355664068,4907,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13156
sona-27711,trial,39,bullshitDetector,10,0.2,0,1,1,False,-1,False,9,1,156,139,5514.8871864161,3569,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10778
sona-27711,trial,40,bullshitter,10,0.2,3,3,-1,False,0.3854955008,False,3,7,159,146,2885.8510459684,3402,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12557
sona-27711,trial,41,bullshitDetector,10,0.2,0,4,4,False,-1,False,6,4,165,150,6616.1178098051,1436,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10722
sona-27711,trial,42,bullshitter,10,0.2,3,2,-1,False,0.1841689088,False,2,8,167,158,2757.0095572978,4885,How many red marbles did your opponent report drawing?,-1,-1,-1,False,17090
sona-27711,trial,43,bullshitDetector,10,0.2,4,4,0,False,-1,True,1,4,168,162,5490.037036275,2250,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9705
sona-27711,trial,44,bullshitter,10,0.2,1,3,-1,False,0.3854955008,True,-5,5,163,167,2680.2821268893,10017,How many red marbles did your opponent report drawing?,-1,-1,-1,False,18076
sona-27711,trial,45,bullshitDetector,10,0.2,4,10,-1,False,0.3854955008,True,5,-5,168,162,5938.5414225139,3215,How many red marbles did your opponent report drawing?,-1,-1,-1,True,11032
sona-27711,trial,46,bullshitter,10,0.2,0,0,-1,False,-0.3862564352,False,0,10,168,172,2114.94632502,3846,How many red marbles did your opponent report drawing?,-1,-1,-1,False,35219
